Timestamp,Port1_VWC,Port2_VWC,Port3_VWC,Port4_VWC,Port5_VWC,Port6_VWC,Bat_percent,mV Battery Voltage
1/31/25 6:00,#N/A,0.140,0.181,0.191,0.246,0.321,85,8564
1/31/25 7:00,#N/A,0.140,0.180,0.191,0.246,0.321,85,8562
1/31/25 8:00,#N/A,0.140,0.180,0.191,0.246,0.321,85,8559
1/31/25 9:00,#N/A,0.140,0.180,0.191,0.246,0.321,85,8559
1/31/25 10:00,#N/A,0.141,0.180,0.191,0.246,0.320,85,8560
1/31/25 11:00,#N/A,0.140,0.180,0.191,0.245,0.320,85,8557
1/31/25 12:00,#N/A,0.140,0.180,0.191,0.245,0.321,85,8553
1/31/25 13:00,#N/A,0.140,0.180,0.191,0.246,0.321,84,8548
1/31/25 14:00,#N/A,0.140,0.181,0.191,0.246,0.321,84,8548
1/31/25 15:00,#N/A,0.140,0.182,0.191,0.246,0.321,84,8546
1/31/25 16:00,#N/A,0.140,0.183,0.191,0.247,0.321,84,8547
1/31/25 17:00,#N/A,0.140,0.184,0.191,0.247,0.321,84,8549
1/31/25 18:00,#N/A,0.140,0.184,0.191,0.247,0.321,84,8545
1/31/25 19:00,#N/A,0.140,0.184,0.191,0.248,0.321,84,8549
1/31/25 20:00,#N/A,0.141,0.184,0.191,0.248,0.321,85,8552
1/31/25 21:00,#N/A,0.141,0.184,0.191,0.248,0.321,85,8551
1/31/25 22:00,#N/A,0.141,0.183,0.191,0.248,0.321,84,8549
1/31/25 23:00,#N/A,0.141,0.183,0.191,0.248,0.321,84,8548
2/1/25 0:00,#N/A,0.141,0.183,0.191,0.248,0.321,84,8548
2/1/25 1:00,#N/A,0.141,0.182,0.191,0.248,0.321,84,8548
2/1/25 2:00,#N/A,0.141,0.182,0.191,0.248,0.321,84,8549
2/1/25 3:00,#N/A,0.141,0.182,0.191,0.248,0.321,84,8545
2/1/25 4:00,#N/A,0.141,0.182,0.191,0.247,0.321,84,8545
2/1/25 5:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8544
2/1/25 6:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8540
2/1/25 7:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8539
2/1/25 8:00,#N/A,0.141,0.181,0.192,0.247,0.321,84,8539
2/1/25 9:00,#N/A,0.141,0.181,0.192,0.247,0.321,84,8539
2/1/25 10:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8537
2/1/25 11:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8535
2/1/25 12:00,#N/A,0.141,0.181,0.191,0.247,0.321,84,8530
2/1/25 13:00,#N/A,0.141,0.181,0.192,0.247,0.321,84,8527
2/1/25 14:00,#N/A,0.141,0.182,0.192,0.247,0.321,84,8527
2/1/25 15:00,#N/A,0.141,0.183,0.192,0.248,0.321,84,8526
2/1/25 16:00,#N/A,0.141,0.184,0.192,0.248,0.321,84,8526
2/1/25 17:00,#N/A,0.141,0.185,0.192,0.249,0.322,84,8524
2/1/25 18:00,#N/A,0.141,0.185,0.192,0.249,0.322,84,8523
2/1/25 19:00,#N/A,0.141,0.185,0.192,0.249,0.322,84,8525
2/1/25 20:00,#N/A,0.141,0.185,0.192,0.250,0.322,84,8529
2/1/25 21:00,#N/A,0.142,0.185,0.192,0.250,0.322,84,8526
2/1/25 22:00,#N/A,0.142,0.185,0.192,0.250,0.322,84,8528
2/1/25 23:00,#N/A,0.142,0.185,0.192,0.251,0.322,84,8526
2/2/25 0:00,#N/A,0.142,0.184,0.192,0.251,0.322,84,8526
2/2/25 1:00,#N/A,0.142,0.184,0.192,0.251,0.322,84,8527
2/2/25 2:00,#N/A,0.142,0.184,0.192,0.251,0.322,84,8532
2/2/25 3:00,#N/A,0.142,0.184,0.193,0.251,0.323,84,8526
2/2/25 4:00,#N/A,0.142,0.183,0.193,0.251,0.322,84,8525
2/2/25 5:00,#N/A,0.142,0.183,0.193,0.251,0.322,84,8523
2/2/25 6:00,#N/A,0.142,0.182,0.193,0.251,0.322,84,8525
2/2/25 7:00,#N/A,0.142,0.182,0.193,0.250,0.322,84,8525
2/2/25 8:00,#N/A,0.142,0.181,0.193,0.250,0.322,84,8522
2/2/25 9:00,#N/A,0.143,0.181,0.193,0.250,0.322,84,8522
2/2/25 10:00,#N/A,0.143,0.181,0.193,0.250,0.322,84,8521
2/2/25 11:00,#N/A,0.143,0.181,0.193,0.250,0.322,84,8522
2/2/25 12:00,#N/A,0.143,0.182,0.193,0.250,0.322,83,8515
2/2/25 13:00,#N/A,0.142,0.183,0.193,0.250,0.323,83,8511
2/2/25 14:00,#N/A,0.143,0.184,0.193,0.251,0.323,83,8509
2/2/25 15:00,#N/A,0.143,0.185,0.193,0.251,0.323,83,8508
2/2/25 16:00,#N/A,0.143,0.186,0.193,0.252,0.323,83,8509
2/2/25 17:00,#N/A,0.143,0.186,0.193,0.252,0.324,83,8512
2/2/25 18:00,#N/A,0.143,0.187,0.193,0.253,0.324,83,8514
2/2/25 19:00,#N/A,0.143,0.187,0.193,0.253,0.324,83,8511
2/2/25 20:00,#N/A,0.143,0.187,0.194,0.253,0.324,83,8513
2/2/25 21:00,#N/A,0.143,0.186,0.194,0.253,0.324,83,8512
2/2/25 22:00,#N/A,0.143,0.186,0.194,0.254,0.324,83,8513
2/2/25 23:00,#N/A,0.143,0.186,0.194,0.253,0.324,83,8513
2/3/25 0:00,#N/A,0.143,0.185,0.194,0.253,0.324,83,8506
2/3/25 1:00,#N/A,0.143,0.185,0.194,0.253,0.324,83,8512
2/3/25 2:00,#N/A,0.143,0.185,0.194,0.253,0.324,83,8510
2/3/25 3:00,#N/A,0.144,0.185,0.194,0.253,0.324,83,8505
2/3/25 4:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8508
2/3/25 5:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8508
2/3/25 6:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8506
2/3/25 7:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8509
2/3/25 8:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8502
2/3/25 9:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8505
2/3/25 10:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8504
2/3/25 11:00,#N/A,0.144,0.184,0.194,0.253,0.323,83,8501
2/3/25 12:00,#N/A,0.144,0.184,0.194,0.253,0.324,83,8497
2/3/25 13:00,#N/A,0.144,0.184,0.194,0.253,0.324,83,8498
2/3/25 14:00,#N/A,0.144,0.185,0.195,0.254,0.325,83,8498
2/3/25 15:00,#N/A,0.144,0.186,0.195,0.254,0.325,83,8494
2/3/25 16:00,#N/A,0.144,0.187,0.195,0.254,0.326,83,8494
2/3/25 17:00,#N/A,0.144,0.187,0.195,0.254,0.326,83,8495
2/3/25 18:00,#N/A,0.145,0.187,0.195,0.255,0.326,83,8495
2/3/25 19:00,#N/A,0.145,0.187,0.195,0.255,0.326,83,8497
2/3/25 20:00,#N/A,0.145,0.187,0.195,0.255,0.327,83,8496
2/3/25 21:00,#N/A,0.145,0.187,0.195,0.255,0.327,83,8496
2/3/25 22:00,#N/A,0.145,0.186,0.195,0.255,0.327,83,8498
2/3/25 23:00,#N/A,0.145,0.186,0.195,0.255,0.327,83,8497
2/4/25 0:00,#N/A,0.145,0.185,0.196,0.255,0.327,83,8497
2/4/25 1:00,#N/A,0.145,0.185,0.196,0.254,0.327,83,8494
2/4/25 2:00,#N/A,0.145,0.184,0.196,0.254,0.327,83,8494
2/4/25 3:00,#N/A,0.145,0.184,0.196,0.254,0.327,83,8491
2/4/25 4:00,#N/A,0.145,0.183,0.196,0.253,0.327,83,8491
2/4/25 5:00,#N/A,0.145,0.183,0.196,0.253,0.327,83,8491
2/4/25 6:00,#N/A,0.145,0.183,0.196,0.253,0.327,82,8489
2/4/25 7:00,#N/A,0.145,0.182,0.196,0.253,0.327,82,8489
2/4/25 8:00,#N/A,0.145,0.182,0.196,0.252,0.326,82,8488
2/4/25 9:00,#N/A,0.145,0.182,0.196,0.252,0.326,82,8487
2/4/25 10:00,#N/A,0.145,0.182,0.196,0.252,0.326,82,8484
2/4/25 11:00,#N/A,0.145,0.182,0.196,0.252,0.326,82,8481
2/4/25 12:00,#N/A,0.145,0.183,0.196,0.252,0.327,82,8482
2/4/25 13:00,#N/A,0.145,0.183,0.196,0.253,0.327,82,8476
2/4/25 14:00,#N/A,0.145,0.184,0.196,0.253,0.327,82,8475
2/4/25 15:00,#N/A,0.145,0.185,0.196,0.253,0.327,82,8478
2/4/25 16:00,#N/A,0.145,0.185,0.196,0.253,0.327,82,8476
2/4/25 17:00,#N/A,0.145,0.185,0.195,0.254,0.326,82,8477
2/4/25 18:00,#N/A,0.145,0.185,0.195,0.254,0.324,82,8477
2/4/25 19:00,#N/A,0.144,0.185,0.195,0.254,0.324,82,8475
2/4/25 20:00,#N/A,0.143,0.185,0.195,0.254,0.321,82,8478
2/4/25 21:00,#N/A,0.142,0.186,0.195,0.255,0.318,82,8478
2/4/25 22:00,#N/A,0.141,0.220,0.195,0.258,0.315,82,8475
2/4/25 23:00,#N/A,0.141,0.244,0.195,0.262,0.316,82,8475
2/5/25 0:00,#N/A,0.150,0.250,0.195,0.306,0.315,82,8475
2/5/25 1:00,#N/A,0.296,0.256,0.195,0.348,0.315,82,8472
2/5/25 2:00,#N/A,0.388,0.255,0.196,0.363,0.316,82,8475
2/5/25 3:00,#N/A,0.376,0.252,0.201,0.364,0.316,82,8473
2/5/25 4:00,#N/A,0.366,0.252,0.218,0.365,0.315,82,8470
2/5/25 5:00,#N/A,0.397,0.261,0.232,0.372,0.314,82,8469
2/5/25 6:00,#N/A,0.441,0.265,0.251,0.376,0.315,82,8467
2/5/25 7:00,#N/A,0.439,0.264,0.275,0.375,0.315,82,8469
2/5/25 8:00,#N/A,0.433,0.261,0.313,0.374,0.315,82,8469
2/5/25 9:00,#N/A,0.429,0.260,0.349,0.373,0.316,82,8469
2/5/25 10:00,#N/A,0.427,0.257,0.373,0.373,0.317,82,8467
2/5/25 11:00,#N/A,0.423,0.255,0.379,0.371,0.317,82,8463
2/5/25 12:00,#N/A,0.422,0.254,0.378,0.371,0.317,82,8465
2/5/25 13:00,#N/A,0.422,0.252,0.374,0.370,0.318,82,8466
2/5/25 14:00,#N/A,0.422,0.251,0.367,0.370,0.319,82,8463
2/5/25 15:00,#N/A,0.423,0.250,0.359,0.370,0.320,82,8461
2/5/25 16:00,#N/A,0.423,0.248,0.354,0.370,0.321,82,8463
2/5/25 17:00,#N/A,0.424,0.247,0.352,0.370,0.321,81,8458
2/5/25 18:00,#N/A,0.424,0.246,0.348,0.369,0.322,82,8460
2/5/25 19:00,#N/A,0.424,0.245,0.345,0.369,0.321,82,8460
2/5/25 20:00,#N/A,0.423,0.245,0.342,0.368,0.321,82,8462
2/5/25 21:00,#N/A,0.421,0.245,0.339,0.367,0.319,81,8459
2/5/25 22:00,#N/A,0.420,0.245,0.338,0.366,0.319,82,8462
2/5/25 23:00,#N/A,0.420,0.245,0.338,0.367,0.320,82,8460
2/6/25 0:00,#N/A,0.421,0.245,0.338,0.367,0.321,81,8459
2/6/25 1:00,#N/A,0.422,0.244,0.338,0.367,0.321,82,8460
2/6/25 2:00,#N/A,0.424,0.244,0.338,0.367,0.321,81,8459
2/6/25 3:00,#N/A,0.427,0.244,0.338,0.367,0.322,82,8460
2/6/25 4:00,#N/A,0.431,0.243,0.338,0.366,0.323,81,8459
2/6/25 5:00,#N/A,0.435,0.243,0.338,0.366,0.323,81,8458
2/6/25 6:00,#N/A,0.438,0.243,0.337,0.365,0.323,81,8456
2/6/25 7:00,#N/A,0.441,0.242,0.336,0.365,0.323,81,8457
2/6/25 8:00,#N/A,0.445,0.243,0.336,0.365,0.323,81,8454
2/6/25 9:00,#N/A,0.447,0.243,0.337,0.365,0.324,81,8456
2/6/25 10:00,#N/A,0.449,0.243,0.337,0.365,0.325,81,8455
2/6/25 11:00,#N/A,0.452,0.243,0.338,0.366,0.327,81,8456
2/6/25 12:00,#N/A,0.455,0.242,0.338,0.366,0.328,81,8453
2/6/25 13:00,#N/A,0.457,0.242,0.338,0.366,0.329,81,8451
2/6/25 14:00,#N/A,0.456,0.243,0.336,0.365,0.326,81,8453
2/6/25 15:00,#N/A,0.456,0.247,0.336,0.367,0.326,81,8452
2/6/25 16:00,#N/A,0.457,0.255,0.338,0.371,0.326,81,8449
2/6/25 17:00,#N/A,0.451,0.267,0.349,0.379,0.326,81,8455
2/6/25 18:00,#N/A,0.451,0.274,0.430,0.384,0.364,81,8448
2/6/25 19:00,#N/A,0.450,0.275,0.476,0.385,0.453,81,8450
2/6/25 20:00,#N/A,0.450,0.273,0.476,0.385,0.488,81,8448
2/6/25 21:00,#N/A,0.449,0.267,0.477,0.383,0.528,81,8447
2/6/25 22:00,#N/A,0.450,0.262,0.478,0.380,0.530,81,8447
2/6/25 23:00,#N/A,0.454,0.259,0.479,0.379,0.531,81,8445
2/7/25 0:00,#N/A,0.460,0.259,0.478,0.378,0.527,81,8445
2/7/25 1:00,#N/A,0.468,0.268,0.478,0.383,0.530,81,8447
2/7/25 2:00,#N/A,0.466,0.272,0.479,0.387,0.533,81,8445
2/7/25 3:00,#N/A,0.475,0.264,0.480,0.384,0.536,81,8445
2/7/25 4:00,#N/A,0.482,0.259,0.480,0.382,0.536,81,8444
2/7/25 5:00,#N/A,0.487,0.256,0.478,0.381,0.536,81,8444
2/7/25 6:00,#N/A,0.488,0.253,0.451,0.380,0.536,81,8444
2/7/25 7:00,#N/A,0.493,0.251,0.420,0.379,0.534,81,8446
2/7/25 8:00,#N/A,0.492,0.250,0.402,0.378,0.534,81,8444
2/7/25 9:00,#N/A,0.491,0.249,0.394,0.377,0.534,81,8445
2/7/25 10:00,#N/A,0.488,0.248,0.387,0.376,0.526,81,8446
2/7/25 11:00,#N/A,0.486,0.247,0.383,0.376,0.504,81,8440
2/7/25 12:00,#N/A,0.484,0.246,0.374,0.375,0.499,81,8437
2/7/25 13:00,#N/A,0.481,0.245,0.372,0.375,0.497,81,8434
2/7/25 14:00,#N/A,0.479,0.245,0.371,0.375,0.494,81,8437
2/7/25 15:00,#N/A,0.476,0.245,0.371,0.375,0.493,81,8436
2/7/25 16:00,#N/A,0.474,0.245,0.370,0.375,0.492,81,8437
2/7/25 17:00,#N/A,0.473,0.245,0.370,0.375,0.491,81,8437
2/7/25 18:00,#N/A,0.471,0.244,0.369,0.374,0.491,81,8439
2/7/25 19:00,#N/A,0.470,0.244,0.369,0.374,0.490,81,8440
2/7/25 20:00,#N/A,0.469,0.243,0.368,0.374,0.490,81,8440
2/7/25 21:00,#N/A,0.468,0.242,0.368,0.373,0.489,81,8440
2/7/25 22:00,#N/A,0.468,0.241,0.368,0.373,0.489,81,8441
2/7/25 23:00,#N/A,0.467,0.241,0.367,0.372,0.488,81,8441
2/8/25 0:00,#N/A,0.466,0.240,0.367,0.372,0.488,81,8440
2/8/25 1:00,#N/A,0.465,0.240,0.366,0.371,0.487,81,8442
2/8/25 2:00,#N/A,0.465,0.239,0.366,0.371,0.487,81,8440
2/8/25 3:00,#N/A,0.463,0.239,0.366,0.370,0.487,81,8440
2/8/25 4:00,#N/A,0.463,0.238,0.365,0.369,0.487,81,8441
2/8/25 5:00,#N/A,0.462,0.238,0.365,0.368,0.487,81,8437
2/8/25 6:00,#N/A,0.461,0.238,0.365,0.367,0.486,81,8436
2/8/25 7:00,#N/A,0.461,0.237,0.364,0.367,0.486,81,8436
2/8/25 8:00,#N/A,0.460,0.237,0.364,0.366,0.486,81,8438
2/8/25 9:00,#N/A,0.459,0.237,0.363,0.366,0.485,81,8435
2/8/25 10:00,#N/A,0.459,0.236,0.362,0.365,0.485,81,8433
2/8/25 11:00,#N/A,0.458,0.236,0.363,0.364,0.485,80,8429
2/8/25 12:00,#N/A,0.458,0.236,0.363,0.364,0.485,80,8427
2/8/25 13:00,#N/A,0.458,0.236,0.362,0.364,0.485,80,8425
2/8/25 14:00,#N/A,0.458,0.236,0.362,0.364,0.485,80,8420
2/8/25 15:00,#N/A,0.457,0.237,0.362,0.364,0.484,80,8425
2/8/25 16:00,#N/A,0.457,0.238,0.361,0.364,0.484,80,8421
2/8/25 17:00,#N/A,0.456,0.238,0.360,0.365,0.484,80,8424
2/8/25 18:00,#N/A,0.456,0.238,0.360,0.365,0.484,80,8428
2/8/25 19:00,#N/A,0.456,0.238,0.360,0.364,0.485,80,8428
2/8/25 20:00,#N/A,0.456,0.237,0.360,0.364,0.485,80,8429
2/8/25 21:00,#N/A,0.455,0.237,0.360,0.364,0.484,81,8434
2/8/25 22:00,#N/A,0.455,0.236,0.359,0.363,0.484,81,8434
2/8/25 23:00,#N/A,0.455,0.236,0.359,0.363,0.484,81,8433
2/9/25 0:00,#N/A,0.455,0.235,0.359,0.362,0.483,81,8432
2/9/25 1:00,#N/A,0.455,0.235,0.359,0.362,0.483,81,8431
2/9/25 2:00,#N/A,0.454,0.235,0.358,0.361,0.483,81,8432
2/9/25 3:00,#N/A,0.454,0.234,0.358,0.361,0.482,80,8428
2/9/25 4:00,#N/A,0.454,0.234,0.358,0.361,0.482,81,8432
2/9/25 5:00,#N/A,0.453,0.234,0.358,0.360,0.482,80,8427
2/9/25 6:00,#N/A,0.453,0.234,0.358,0.360,0.482,80,8425
2/9/25 7:00,#N/A,0.453,0.233,0.358,0.359,0.482,80,8425
2/9/25 8:00,#N/A,0.453,0.233,0.358,0.359,0.482,80,8422
2/9/25 9:00,#N/A,0.453,0.233,0.357,0.358,0.482,80,8425
2/9/25 10:00,#N/A,0.452,0.232,0.357,0.358,0.481,80,8422
2/9/25 11:00,#N/A,0.452,0.232,0.357,0.358,0.481,80,8419
2/9/25 12:00,#N/A,0.451,0.232,0.357,0.357,0.481,80,8415
2/9/25 13:00,#N/A,0.451,0.232,0.356,0.357,0.480,80,8414
2/9/25 14:00,#N/A,0.451,0.233,0.356,0.358,0.480,80,8411
2/9/25 15:00,#N/A,0.451,0.233,0.356,0.358,0.480,80,8413
2/9/25 16:00,#N/A,0.451,0.234,0.356,0.358,0.480,80,8417
2/9/25 17:00,#N/A,0.451,0.234,0.356,0.359,0.480,80,8417
2/9/25 18:00,#N/A,0.451,0.234,0.356,0.359,0.480,80,8415
2/9/25 19:00,#N/A,0.451,0.234,0.356,0.359,0.480,80,8418
2/9/25 20:00,#N/A,0.451,0.234,0.356,0.359,0.480,80,8422
2/9/25 21:00,#N/A,0.450,0.233,0.356,0.359,0.480,80,8423
2/9/25 22:00,#N/A,0.450,0.233,0.355,0.359,0.480,80,8418
2/9/25 23:00,#N/A,0.450,0.232,0.355,0.358,0.480,80,8422
2/10/25 0:00,#N/A,0.450,0.232,0.355,0.358,0.480,80,8420
2/10/25 1:00,#N/A,0.450,0.231,0.355,0.357,0.480,80,8418
2/10/25 2:00,#N/A,0.450,0.231,0.355,0.357,0.480,80,8423
2/10/25 3:00,#N/A,0.450,0.231,0.355,0.356,0.480,80,8419
2/10/25 4:00,#N/A,0.450,0.231,0.355,0.356,0.480,80,8419
2/10/25 5:00,#N/A,0.450,0.230,0.355,0.355,0.480,80,8418
2/10/25 6:00,#N/A,0.449,0.230,0.355,0.355,0.480,80,8418
2/10/25 7:00,#N/A,0.449,0.230,0.354,0.355,0.480,80,8416
2/10/25 8:00,#N/A,0.449,0.229,0.354,0.354,0.480,80,8415
2/10/25 9:00,#N/A,0.449,0.229,0.354,0.354,0.479,80,8413
2/10/25 10:00,#N/A,0.448,0.229,0.354,0.354,0.479,80,8410
2/10/25 11:00,#N/A,0.448,0.229,0.354,0.353,0.478,80,8408
2/10/25 12:00,#N/A,0.448,0.229,0.354,0.353,0.478,80,8404
2/10/25 13:00,#N/A,0.447,0.229,0.353,0.353,0.478,80,8404
2/10/25 14:00,#N/A,0.447,0.230,0.353,0.353,0.478,80,8403
2/10/25 15:00,#N/A,0.447,0.231,0.354,0.354,0.478,80,8406
2/10/25 16:00,#N/A,0.447,0.231,0.354,0.354,0.478,80,8406
2/10/25 17:00,#N/A,0.447,0.231,0.353,0.355,0.478,80,8409
2/10/25 18:00,#N/A,0.447,0.231,0.353,0.355,0.478,80,8409
2/10/25 19:00,#N/A,0.447,0.231,0.353,0.355,0.478,80,8410
2/10/25 20:00,#N/A,0.447,0.231,0.353,0.355,0.478,80,8412
2/10/25 21:00,#N/A,0.447,0.231,0.353,0.355,0.478,80,8413
2/10/25 22:00,#N/A,0.447,0.230,0.353,0.355,0.478,80,8413
2/10/25 23:00,#N/A,0.447,0.230,0.353,0.355,0.478,80,8410
2/11/25 0:00,#N/A,0.447,0.230,0.353,0.354,0.478,80,8413
2/11/25 1:00,#N/A,0.447,0.229,0.353,0.354,0.478,80,8412
2/11/25 2:00,#N/A,0.447,0.229,0.353,0.354,0.478,80,8411
2/11/25 3:00,#N/A,0.447,0.229,0.353,0.353,0.478,80,8410
2/11/25 4:00,#N/A,0.447,0.228,0.353,0.352,0.478,80,8411
2/11/25 5:00,#N/A,0.447,0.228,0.353,0.352,0.478,80,8409
2/11/25 6:00,#N/A,0.446,0.228,0.353,0.351,0.478,80,8410
2/11/25 7:00,#N/A,0.446,0.227,0.353,0.351,0.478,80,8409
2/11/25 8:00,#N/A,0.446,0.227,0.352,0.350,0.478,80,8408
2/11/25 9:00,#N/A,0.446,0.227,0.352,0.350,0.478,80,8407
2/11/25 10:00,#N/A,0.446,0.227,0.352,0.350,0.477,80,8402
2/11/25 11:00,#N/A,0.446,0.227,0.352,0.350,0.477,79,8399
2/11/25 12:00,#N/A,0.446,0.227,0.352,0.349,0.477,79,8396
2/11/25 13:00,#N/A,0.445,0.227,0.351,0.349,0.477,79,8396
2/11/25 14:00,#N/A,0.445,0.227,0.352,0.349,0.477,79,8395
2/11/25 15:00,#N/A,0.445,0.228,0.352,0.350,0.477,79,8395
2/11/25 16:00,#N/A,0.445,0.229,0.352,0.350,0.477,79,8397
2/11/25 17:00,#N/A,0.445,0.229,0.351,0.350,0.477,79,8396
2/11/25 18:00,#N/A,0.445,0.229,0.351,0.350,0.477,79,8397
2/11/25 19:00,#N/A,0.445,0.229,0.351,0.351,0.477,80,8402
2/11/25 20:00,#N/A,0.445,0.229,0.352,0.351,0.477,80,8403
2/11/25 21:00,#N/A,0.445,0.228,0.352,0.351,0.477,80,8403
2/11/25 22:00,#N/A,0.445,0.228,0.352,0.350,0.477,80,8401
2/11/25 23:00,#N/A,0.445,0.228,0.351,0.350,0.477,80,8403
2/12/25 0:00,#N/A,0.445,0.228,0.351,0.350,0.477,80,8402
2/12/25 1:00,#N/A,0.445,0.227,0.351,0.350,0.476,80,8402
2/12/25 2:00,#N/A,0.445,0.227,0.351,0.350,0.476,80,8402
2/12/25 3:00,#N/A,0.445,0.227,0.351,0.350,0.476,80,8401
2/12/25 4:00,#N/A,0.444,0.227,0.351,0.350,0.476,80,8400
2/12/25 5:00,#N/A,0.444,0.226,0.351,0.350,0.476,80,8400
2/12/25 6:00,#N/A,0.444,0.226,0.350,0.350,0.475,79,8398
2/12/25 7:00,#N/A,0.442,0.227,0.349,0.350,0.474,79,8396
2/12/25 8:00,#N/A,0.441,0.227,0.349,0.349,0.473,79,8396
2/12/25 9:00,#N/A,0.440,0.227,0.349,0.349,0.472,79,8394
2/12/25 10:00,#N/A,0.440,0.228,0.348,0.349,0.472,79,8393
2/12/25 11:00,#N/A,0.440,0.228,0.348,0.349,0.472,79,8393
2/12/25 12:00,#N/A,0.440,0.229,0.348,0.349,0.472,79,8393
2/12/25 13:00,#N/A,0.440,0.229,0.349,0.349,0.472,79,8393
2/12/25 14:00,#N/A,0.440,0.230,0.348,0.349,0.472,79,8390
2/12/25 15:00,#N/A,0.439,0.230,0.348,0.350,0.471,79,8390
2/12/25 16:00,#N/A,0.439,0.231,0.348,0.350,0.471,79,8391
2/12/25 17:00,#N/A,0.439,0.232,0.348,0.351,0.471,79,8389
2/12/25 18:00,#N/A,0.439,0.233,0.348,0.352,0.471,79,8388
2/12/25 19:00,#N/A,0.440,0.234,0.348,0.353,0.471,79,8390
2/12/25 20:00,#N/A,0.440,0.235,0.348,0.354,0.471,79,8390
2/12/25 21:00,#N/A,0.440,0.235,0.349,0.354,0.472,79,8388
2/12/25 22:00,#N/A,0.440,0.235,0.349,0.355,0.472,79,8387
2/12/25 23:00,#N/A,0.439,0.235,0.348,0.355,0.471,79,8387
2/13/25 0:00,#N/A,0.439,0.236,0.348,0.355,0.471,79,8384
2/13/25 1:00,#N/A,0.439,0.238,0.348,0.357,0.470,79,8386
